prompt,project,language,k,source,labelled_useful,returned,useful,useless,unjudged,vector_only_useful
7-needle-gate:0,P0063,de,5,fts,0,5,0,5,0,0
7-needle-gate:0,P0063,de,5,currentMiniLM,0,5,0,1,4,0
7-needle-gate:0,P0063,de,5,rebuiltMiniLM,0,5,0,1,4,0
7-needle-gate:0,P0063,de,5,e5CurrentKinds,0,5,0,0,5,0
7-needle-gate:0,P0063,de,5,e5,0,5,0,0,5,0
7-needle-gate:0,P0063,de,5,unionCurrentMiniLM,0,9,0,5,4,0
7-needle-gate:0,P0063,de,5,unionRebuiltMiniLM,0,10,0,6,4,0
7-needle-gate:0,P0063,de,5,unionE5,0,10,0,5,5,0
7-needle-gate:0,P0063,de,5,rrfE5,0,5,0,3,2,0
7-needle-gate:0,P0063,de,12,fts,0,12,0,12,0,0
7-needle-gate:0,P0063,de,12,currentMiniLM,0,12,0,1,11,0
7-needle-gate:0,P0063,de,12,rebuiltMiniLM,0,12,0,2,10,0
7-needle-gate:0,P0063,de,12,e5CurrentKinds,0,12,0,3,9,0
7-needle-gate:0,P0063,de,12,e5,0,12,0,2,10,0
7-needle-gate:0,P0063,de,12,unionCurrentMiniLM,0,23,0,12,11,0
7-needle-gate:0,P0063,de,12,unionRebuiltMiniLM,0,22,0,12,10,0
7-needle-gate:0,P0063,de,12,unionE5,0,23,0,13,10,0
7-needle-gate:0,P0063,de,12,rrfE5,0,12,0,6,6,0
7-needle-gate:1,P0062,de,5,fts,2,5,2,3,0,0
7-needle-gate:1,P0062,de,5,currentMiniLM,2,5,0,0,5,0
7-needle-gate:1,P0062,de,5,rebuiltMiniLM,2,5,1,0,4,0
7-needle-gate:1,P0062,de,5,e5CurrentKinds,2,5,0,2,3,0
7-needle-gate:1,P0062,de,5,e5,2,5,1,3,1,0
7-needle-gate:1,P0062,de,5,unionCurrentMiniLM,2,10,2,3,5,0
7-needle-gate:1,P0062,de,5,unionRebuiltMiniLM,2,9,2,3,4,0
7-needle-gate:1,P0062,de,5,unionE5,2,9,2,6,1,0
7-needle-gate:1,P0062,de,5,rrfE5,2,5,2,3,0,0
7-needle-gate:1,P0062,de,12,fts,2,12,2,10,0,0
7-needle-gate:1,P0062,de,12,currentMiniLM,2,12,0,1,11,0
7-needle-gate:1,P0062,de,12,rebuiltMiniLM,2,12,1,0,11,0
7-needle-gate:1,P0062,de,12,e5CurrentKinds,2,12,0,2,10,0
7-needle-gate:1,P0062,de,12,e5,2,12,1,3,8,0
7-needle-gate:1,P0062,de,12,unionCurrentMiniLM,2,23,2,10,11,0
7-needle-gate:1,P0062,de,12,unionRebuiltMiniLM,2,23,2,10,11,0
7-needle-gate:1,P0062,de,12,unionE5,2,20,2,10,8,0
7-needle-gate:1,P0062,de,12,rrfE5,2,12,2,7,3,0
7-needle-gate:2,P0054,de,5,fts,1,5,0,5,0,0
7-needle-gate:2,P0054,de,5,currentMiniLM,1,5,0,0,5,0
7-needle-gate:2,P0054,de,5,rebuiltMiniLM,1,5,0,0,5,0
7-needle-gate:2,P0054,de,5,e5CurrentKinds,1,5,0,0,5,0
7-needle-gate:2,P0054,de,5,e5,1,5,0,0,5,0
7-needle-gate:2,P0054,de,5,unionCurrentMiniLM,1,10,0,5,5,0
7-needle-gate:2,P0054,de,5,unionRebuiltMiniLM,1,10,0,5,5,0
7-needle-gate:2,P0054,de,5,unionE5,1,10,0,5,5,0
7-needle-gate:2,P0054,de,5,rrfE5,1,5,0,3,2,0
7-needle-gate:2,P0054,de,12,fts,1,12,0,12,0,0
7-needle-gate:2,P0054,de,12,currentMiniLM,1,12,0,2,10,0
7-needle-gate:2,P0054,de,12,rebuiltMiniLM,1,12,1,0,11,1
7-needle-gate:2,P0054,de,12,e5CurrentKinds,1,12,0,0,12,0
7-needle-gate:2,P0054,de,12,e5,1,12,0,0,12,0
7-needle-gate:2,P0054,de,12,unionCurrentMiniLM,1,24,0,14,10,0
7-needle-gate:2,P0054,de,12,unionRebuiltMiniLM,1,24,1,12,11,1
7-needle-gate:2,P0054,de,12,unionE5,1,24,0,12,12,0
7-needle-gate:2,P0054,de,12,rrfE5,1,12,0,6,6,0
7-needle-gate:3,P0076,de,5,fts,2,5,1,4,0,0
7-needle-gate:3,P0076,de,5,currentMiniLM,2,5,1,2,2,0
7-needle-gate:3,P0076,de,5,rebuiltMiniLM,2,5,1,1,3,0
7-needle-gate:3,P0076,de,5,e5CurrentKinds,2,5,0,3,2,0
7-needle-gate:3,P0076,de,5,e5,2,5,0,4,1,0
7-needle-gate:3,P0076,de,5,unionCurrentMiniLM,2,9,1,6,2,0
7-needle-gate:3,P0076,de,5,unionRebuiltMiniLM,2,9,1,5,3,0
7-needle-gate:3,P0076,de,5,unionE5,2,10,1,8,1,0
7-needle-gate:3,P0076,de,5,rrfE5,2,5,1,4,0,0
7-needle-gate:3,P0076,de,12,fts,2,12,2,10,0,0
7-needle-gate:3,P0076,de,12,currentMiniLM,2,12,1,5,6,0
7-needle-gate:3,P0076,de,12,rebuiltMiniLM,2,12,1,3,8,0
7-needle-gate:3,P0076,de,12,e5CurrentKinds,2,12,1,4,7,0
7-needle-gate:3,P0076,de,12,e5,2,12,0,5,7,0
7-needle-gate:3,P0076,de,12,unionCurrentMiniLM,2,18,2,10,6,0
7-needle-gate:3,P0076,de,12,unionRebuiltMiniLM,2,21,2,11,8,0
7-needle-gate:3,P0076,de,12,unionE5,2,21,2,12,7,0
7-needle-gate:3,P0076,de,12,rrfE5,2,12,2,8,2,0
7-needle-gate:4,P0076,en,5,fts,3,5,2,3,0,0
7-needle-gate:4,P0076,en,5,currentMiniLM,3,5,2,1,2,1
7-needle-gate:4,P0076,en,5,rebuiltMiniLM,3,5,3,1,1,1
7-needle-gate:4,P0076,en,5,e5CurrentKinds,3,5,2,0,3,1
7-needle-gate:4,P0076,en,5,e5,3,5,3,2,0,1
7-needle-gate:4,P0076,en,5,unionCurrentMiniLM,3,9,3,4,2,1
7-needle-gate:4,P0076,en,5,unionRebuiltMiniLM,3,7,3,3,1,1
7-needle-gate:4,P0076,en,5,unionE5,3,6,3,3,0,1
7-needle-gate:4,P0076,en,5,rrfE5,3,5,2,3,0,0
7-needle-gate:4,P0076,en,12,fts,3,12,3,9,0,0
7-needle-gate:4,P0076,en,12,currentMiniLM,3,12,2,3,7,0
7-needle-gate:4,P0076,en,12,rebuiltMiniLM,3,12,3,4,5,0
7-needle-gate:4,P0076,en,12,e5CurrentKinds,3,12,2,3,7,0
7-needle-gate:4,P0076,en,12,e5,3,12,3,6,3,0
7-needle-gate:4,P0076,en,12,unionCurrentMiniLM,3,19,3,9,7,0
7-needle-gate:4,P0076,en,12,unionRebuiltMiniLM,3,17,3,9,5,0
7-needle-gate:4,P0076,en,12,unionE5,3,15,3,9,3,0
7-needle-gate:4,P0076,en,12,rrfE5,3,12,3,8,1,0
7-needle-gate:5,P0077,de,5,fts,2,5,1,4,0,0
7-needle-gate:5,P0077,de,5,currentMiniLM,2,5,0,1,4,0
7-needle-gate:5,P0077,de,5,rebuiltMiniLM,2,5,1,0,4,0
7-needle-gate:5,P0077,de,5,e5CurrentKinds,2,5,0,2,3,0
7-needle-gate:5,P0077,de,5,e5,2,5,2,0,3,1
7-needle-gate:5,P0077,de,5,unionCurrentMiniLM,2,9,1,4,4,0
7-needle-gate:5,P0077,de,5,unionRebuiltMiniLM,2,9,1,4,4,0
7-needle-gate:5,P0077,de,5,unionE5,2,9,2,4,3,1
7-needle-gate:5,P0077,de,5,rrfE5,2,5,2,2,1,1
7-needle-gate:5,P0077,de,12,fts,2,12,2,10,0,0
7-needle-gate:5,P0077,de,12,currentMiniLM,2,12,0,5,7,0
7-needle-gate:5,P0077,de,12,rebuiltMiniLM,2,12,1,0,11,0
7-needle-gate:5,P0077,de,12,e5CurrentKinds,2,12,0,5,7,0
7-needle-gate:5,P0077,de,12,e5,2,12,2,1,9,0
7-needle-gate:5,P0077,de,12,unionCurrentMiniLM,2,19,2,10,7,0
7-needle-gate:5,P0077,de,12,unionRebuiltMiniLM,2,23,2,10,11,0
7-needle-gate:5,P0077,de,12,unionE5,2,21,2,10,9,0
7-needle-gate:5,P0077,de,12,rrfE5,2,12,2,6,4,0
7-needle-gate:6,P0077,en,5,fts,5,5,3,2,0,0
7-needle-gate:6,P0077,en,5,currentMiniLM,5,5,1,2,2,0
7-needle-gate:6,P0077,en,5,rebuiltMiniLM,5,5,3,2,0,1
7-needle-gate:6,P0077,en,5,e5CurrentKinds,5,5,1,2,2,0
7-needle-gate:6,P0077,en,5,e5,5,5,2,1,2,0
7-needle-gate:6,P0077,en,5,unionCurrentMiniLM,5,8,3,3,2,0
7-needle-gate:6,P0077,en,5,unionRebuiltMiniLM,5,7,4,3,0,1
7-needle-gate:6,P0077,en,5,unionE5,5,7,3,2,2,0
7-needle-gate:6,P0077,en,5,rrfE5,5,5,2,2,1,0
7-needle-gate:6,P0077,en,12,fts,5,9,5,4,0,0
7-needle-gate:6,P0077,en,12,currentMiniLM,5,12,1,3,8,0
7-needle-gate:6,P0077,en,12,rebuiltMiniLM,5,12,4,3,5,0
7-needle-gate:6,P0077,en,12,e5CurrentKinds,5,12,1,2,9,0
7-needle-gate:6,P0077,en,12,e5,5,12,5,3,4,0
7-needle-gate:6,P0077,en,12,unionCurrentMiniLM,5,17,5,4,8,0
7-needle-gate:6,P0077,en,12,unionRebuiltMiniLM,5,14,5,4,5,0
7-needle-gate:6,P0077,en,12,unionE5,5,13,5,4,4,0
7-needle-gate:6,P0077,en,12,rrfE5,5,12,5,4,3,0
7-needle-gate:7,P0063,de,5,fts,5,5,3,2,0,0
7-needle-gate:7,P0063,de,5,currentMiniLM,5,5,0,0,5,0
7-needle-gate:7,P0063,de,5,rebuiltMiniLM,5,5,0,0,5,0
7-needle-gate:7,P0063,de,5,e5CurrentKinds,5,5,0,1,4,0
7-needle-gate:7,P0063,de,5,e5,5,5,2,2,1,0
7-needle-gate:7,P0063,de,5,unionCurrentMiniLM,5,10,3,2,5,0
7-needle-gate:7,P0063,de,5,unionRebuiltMiniLM,5,10,3,2,5,0
7-needle-gate:7,P0063,de,5,unionE5,5,8,3,4,1,0
7-needle-gate:7,P0063,de,5,rrfE5,5,5,3,2,0,0
7-needle-gate:7,P0063,de,12,fts,5,12,4,8,0,0
7-needle-gate:7,P0063,de,12,currentMiniLM,5,12,0,1,11,0
7-needle-gate:7,P0063,de,12,rebuiltMiniLM,5,12,2,2,8,1
7-needle-gate:7,P0063,de,12,e5CurrentKinds,5,12,0,1,11,0
7-needle-gate:7,P0063,de,12,e5,5,12,2,4,6,0
7-needle-gate:7,P0063,de,12,unionCurrentMiniLM,5,23,4,8,11,0
7-needle-gate:7,P0063,de,12,unionRebuiltMiniLM,5,23,5,10,8,1
7-needle-gate:7,P0063,de,12,unionE5,5,18,4,8,6,0
7-needle-gate:7,P0063,de,12,rrfE5,5,12,3,6,3,0
7-needle-gate:8,P0062,de,5,fts,3,5,2,3,0,0
7-needle-gate:8,P0062,de,5,currentMiniLM,3,5,2,0,3,0
7-needle-gate:8,P0062,de,5,rebuiltMiniLM,3,5,2,3,0,1
7-needle-gate:8,P0062,de,5,e5CurrentKinds,3,5,0,0,5,0
7-needle-gate:8,P0062,de,5,e5,3,5,0,4,1,0
7-needle-gate:8,P0062,de,5,unionCurrentMiniLM,3,8,2,3,3,0
7-needle-gate:8,P0062,de,5,unionRebuiltMiniLM,3,7,3,4,0,1
7-needle-gate:8,P0062,de,5,unionE5,3,8,2,5,1,0
7-needle-gate:8,P0062,de,5,rrfE5,3,5,1,4,0,0
7-needle-gate:8,P0062,de,12,fts,3,12,3,9,0,0
7-needle-gate:8,P0062,de,12,currentMiniLM,3,12,2,2,8,0
7-needle-gate:8,P0062,de,12,rebuiltMiniLM,3,12,3,4,5,0
7-needle-gate:8,P0062,de,12,e5CurrentKinds,3,12,0,1,11,0
7-needle-gate:8,P0062,de,12,e5,3,12,0,5,7,0
7-needle-gate:8,P0062,de,12,unionCurrentMiniLM,3,21,3,10,8,0
7-needle-gate:8,P0062,de,12,unionRebuiltMiniLM,3,17,3,9,5,0
7-needle-gate:8,P0062,de,12,unionE5,3,20,3,10,7,0
7-needle-gate:8,P0062,de,12,rrfE5,3,12,2,8,2,0
7-needle-gate:9,P0054,de,5,fts,3,5,1,4,0,0
7-needle-gate:9,P0054,de,5,currentMiniLM,3,5,0,0,5,0
7-needle-gate:9,P0054,de,5,rebuiltMiniLM,3,5,0,0,5,0
7-needle-gate:9,P0054,de,5,e5CurrentKinds,3,5,0,0,5,0
7-needle-gate:9,P0054,de,5,e5,3,5,0,0,5,0
7-needle-gate:9,P0054,de,5,unionCurrentMiniLM,3,10,1,4,5,0
7-needle-gate:9,P0054,de,5,unionRebuiltMiniLM,3,10,1,4,5,0
7-needle-gate:9,P0054,de,5,unionE5,3,10,1,4,5,0
7-needle-gate:9,P0054,de,5,rrfE5,3,5,0,3,2,0
7-needle-gate:9,P0054,de,12,fts,3,12,3,9,0,0
7-needle-gate:9,P0054,de,12,currentMiniLM,3,12,0,1,11,0
7-needle-gate:9,P0054,de,12,rebuiltMiniLM,3,12,0,0,12,0
7-needle-gate:9,P0054,de,12,e5CurrentKinds,3,12,1,0,11,0
7-needle-gate:9,P0054,de,12,e5,3,12,1,0,11,0
7-needle-gate:9,P0054,de,12,unionCurrentMiniLM,3,23,3,9,11,0
7-needle-gate:9,P0054,de,12,unionRebuiltMiniLM,3,24,3,9,12,0
7-needle-gate:9,P0054,de,12,unionE5,3,23,3,9,11,0
7-needle-gate:9,P0054,de,12,rrfE5,3,12,3,4,5,0
7-needle-gate:10,P0076,de,5,fts,2,5,2,3,0,0
7-needle-gate:10,P0076,de,5,currentMiniLM,2,5,0,2,3,0
7-needle-gate:10,P0076,de,5,rebuiltMiniLM,2,5,0,1,4,0
7-needle-gate:10,P0076,de,5,e5CurrentKinds,2,5,0,2,3,0
7-needle-gate:10,P0076,de,5,e5,2,5,0,1,4,0
7-needle-gate:10,P0076,de,5,unionCurrentMiniLM,2,10,2,5,3,0
7-needle-gate:10,P0076,de,5,unionRebuiltMiniLM,2,10,2,4,4,0
7-needle-gate:10,P0076,de,5,unionE5,2,10,2,4,4,0
7-needle-gate:10,P0076,de,5,rrfE5,2,5,1,3,1,0
7-needle-gate:10,P0076,de,12,fts,2,7,2,5,0,0
7-needle-gate:10,P0076,de,12,currentMiniLM,2,12,0,3,9,0
7-needle-gate:10,P0076,de,12,rebuiltMiniLM,2,12,0,3,9,0
7-needle-gate:10,P0076,de,12,e5CurrentKinds,2,12,1,4,7,0
7-needle-gate:10,P0076,de,12,e5,2,12,0,2,10,0
7-needle-gate:10,P0076,de,12,unionCurrentMiniLM,2,17,2,6,9,0
7-needle-gate:10,P0076,de,12,unionRebuiltMiniLM,2,17,2,6,9,0
7-needle-gate:10,P0076,de,12,unionE5,2,17,2,5,10,0
7-needle-gate:10,P0076,de,12,rrfE5,2,12,2,5,5,0
7-needle-gate:11,P0077,de,5,fts,2,5,2,3,0,0
7-needle-gate:11,P0077,de,5,currentMiniLM,2,5,0,0,5,0
7-needle-gate:11,P0077,de,5,rebuiltMiniLM,2,5,1,0,4,0
7-needle-gate:11,P0077,de,5,e5CurrentKinds,2,5,0,2,3,0
7-needle-gate:11,P0077,de,5,e5,2,5,2,0,3,0
7-needle-gate:11,P0077,de,5,unionCurrentMiniLM,2,10,2,3,5,0
7-needle-gate:11,P0077,de,5,unionRebuiltMiniLM,2,9,2,3,4,0
7-needle-gate:11,P0077,de,5,unionE5,2,8,2,3,3,0
7-needle-gate:11,P0077,de,5,rrfE5,2,5,2,2,1,0
7-needle-gate:11,P0077,de,12,fts,2,12,2,10,0,0
7-needle-gate:11,P0077,de,12,currentMiniLM,2,12,0,3,9,0
7-needle-gate:11,P0077,de,12,rebuiltMiniLM,2,12,1,0,11,0
7-needle-gate:11,P0077,de,12,e5CurrentKinds,2,12,0,3,9,0
7-needle-gate:11,P0077,de,12,e5,2,12,2,1,9,0
7-needle-gate:11,P0077,de,12,unionCurrentMiniLM,2,21,2,10,9,0
7-needle-gate:11,P0077,de,12,unionRebuiltMiniLM,2,23,2,10,11,0
7-needle-gate:11,P0077,de,12,unionE5,2,21,2,10,9,0
7-needle-gate:11,P0077,de,12,rrfE5,2,12,2,5,5,0
7-needle-gate:12,P0063,de,5,fts,0,5,0,5,0,0
7-needle-gate:12,P0063,de,5,currentMiniLM,0,5,0,0,5,0
7-needle-gate:12,P0063,de,5,rebuiltMiniLM,0,5,0,0,5,0
7-needle-gate:12,P0063,de,5,e5CurrentKinds,0,5,0,0,5,0
7-needle-gate:12,P0063,de,5,e5,0,5,0,0,5,0
7-needle-gate:12,P0063,de,5,unionCurrentMiniLM,0,10,0,5,5,0
